"well","compound_id","compound_conc","row","col","dHm_fit","Tm_fit","BS_factor","T_onset","dG_std","val_t_310.15","val_t_311.15","val_t_312.15","val_t_313.15","val_t_314.15","val_t_315.15","val_t_316.15","val_t_317.15","val_t_318.15","val_t_319.15","val_t_320.15","val_t_321.15","val_t_322.15","val_t_323.15","val_t_324.15","val_t_325.15","val_t_326.15","val_t_327.15","val_t_328.15","val_t_329.15","val_t_330.15","val_t_331.15","val_t_332.15","val_t_333.15","val_t_334.15","val_t_335.15","val_t_336.15","val_t_337.15","val_t_338.15","val_t_339.15","val_t_340.15","val_t_341.15","val_t_342.15","val_t_343.15","val_t_344.15","val_t_345.15","val_t_346.15","val_t_347.15","val_t_348.15","val_t_349.15","val_t_350.15","val_t_351.15","val_t_352.15","val_t_353.15","val_t_354.15","val_t_355.15","val_t_356.15","val_t_357.15","val_t_358.15","val_t_359.15","val_t_360.15","val_t_361.15","val_t_362.15","val_t_363.15","val_t_364.15","val_t_365.15","val_t_366.15","auc"
"I03","NCGC00379365-05",10000,"09","03",116154.824132403,334.704295613583,0.934832272540042,301.512123261816,12685.6984924435,0.0636728323034083,0.058120285261079,0.0534169013255276,0.0535488912578704,0.0536840078934794,0.057873600103981,0.066265232971913,0.0769383496073044,0.0889274632978365,0.103346094160853,0.120287175769553,0.139848442757494,0.159921600276531,0.181647237613976,0.205091962365134,0.232627495103113,0.256256866946529,0.285279724744929,0.311527491977642,0.339748420106885,0.368794189467643,0.398701499065979,0.425693242345941,0.458675860061009,0.486124887217688,0.515771606842762,0.545014614690061,0.572458652087909,0.600811018286019,0.627273896671706,0.654642610847951,0.681493128631532,0.706300471940362,0.727429610679544,0.750887615469412,0.772060724952122,0.789206517902166,0.80866211914846,0.827213750659635,0.844806546075512,0.861381107204621,0.876873026260504,0.893032304349333,0.906182971606209,0.919925644060512,0.932355536016256,0.941388281655515,0.948817488168883,0.954524161984335,0.956234162469794,0.96023200583085,0.959928293211132,0.959607905700889,0.959269431272312,0.956456974632818,0.94842076360844,0.942494603194546,0.450049521050607
"I04","NCGC00379365-05",3333.33333333333,"09","04",120354.225438312,334.456346024426,0.93843167357186,302.356411662638,13064.8504840929,0.0617753666583023,0.0573293617117615,0.0538591317610886,0.0513813923300606,0.0499132429290227,0.0567804936816307,0.0626774270154944,0.0718120208849541,0.0842413681164613,0.0978864362904591,0.112768918422962,0.134318663576379,0.155039809439979,0.176011928857935,0.201644794091371,0.226483882428529,0.253859151356009,0.281574219532088,0.313021873935446,0.341457080652157,0.371395023805754,0.401714035890163,0.434736893843348,0.465855125854927,0.496204409605667,0.525769680097944,0.555723644768138,0.583681958269352,0.613216733581407,0.640723471173185,0.666161097176309,0.693173064431786,0.716843873493678,0.742086371278166,0.763916792047205,0.784789381830907,0.803412154583728,0.821018064349047,0.840165180620801,0.85828835371862,0.875365344334671,0.888736983754146,0.903632906296806,0.914736352831778,0.926005366606286,0.937443678681385,0.944951066366346,0.951194505299541,0.957533904036353,0.958372269501129,0.96345591406796,0.964354052775025,0.965266433395452,0.964748843133777,0.964222913125067,0.962220421286995,0.957225056824882,0.445224949361239
"I05","NCGC00379365-05",1111.11111111111,"09","05",110137.996868882,335.279930125283,0.940242112455205,300.349483646367,12197.0203416356,0.0685329654268255,0.065131439886162,0.0606266912302078,0.0582316707529144,0.0590578512811579,0.0620649566594583,0.0683761728711084,0.0802333947400899,0.0922057257682202,0.107617974824638,0.12095503646871,0.14225383113099,0.16151517142495,0.179838400396458,0.206292635665778,0.229589409300916,0.253121483678268,0.279197816453498,0.30669877907936,0.333317269515165,0.360210153332164,0.388558270478294,0.416018951772162,0.443767153874881,0.471807416182518,0.500144374154375,0.526367033459407,0.55408444630252,0.579658166995597,0.60796323372308,0.632873576708016,0.656815275696507,0.679772365520597,0.702983101021244,0.726451709227152,0.750182511616794,0.767801350455305,0.788185097102164,0.80751024423365,0.824461063648965,0.841606701034166,0.857637952379999,0.872535382641662,0.884951169864623,0.90018449640562,0.910223497151764,0.920381997718706,0.929302408732458,0.93422650497212,0.939210281077667,0.944254828640805,0.947968165907876,0.950325643423163,0.952712403281344,0.952290558503268,0.951863408068869,0.94855648958037,0.460373577869393
"I06","NCGC00379365-05",370.37037037037,"09","06",122923.26715305,335.079776403188,0.935850595942962,303.475581080507,13547.6059445895,0.0589548796982322,0.0541106700178555,0.0515115519957819,0.0500324314586641,0.0496622037835838,0.0514854061115485,0.0554804336875164,0.062714289974038,0.0731552814075924,0.0813658834938438,0.0949119926347777,0.11159337763555,0.131379753389177,0.155308591182746,0.178020368803915,0.206950649119242,0.23463980905241,0.262153485682825,0.293695380344711,0.32399143176277,0.354097286487966,0.386096025984601,0.416857730881867,0.446393941542617,0.476777994900561,0.504918679289075,0.535959815376374,0.565788797014124,0.594416759323329,0.622869934946374,0.649125632352888,0.676231072253961,0.70216650282295,0.727945496073973,0.751569522526425,0.776048880520293,0.79640593679443,0.818623728463303,0.838733325147582,0.857738621410779,0.875649402061034,0.89051662268422,0.90334357419427,0.913174553265466,0.922948137896371,0.931696874181214,0.938464538873214,0.94615538919543,0.949963552296481,0.953749802704877,0.95846839964848,0.962208659062425,0.964978952918939,0.964895698844497,0.965756163669668,0.963790024569566,0.963710827990687,0.455274478431458
"I07","NCGC00379365-05",123.456790123457,"09","07",119610.658473006,334.844531450785,0.93996597140798,302.492954391913,13107.7460043032,0.0597044011625376,0.0563181820928572,0.0529251526512052,0.0513771229847647,0.0516796703124583,0.0529106111601116,0.0597163573334969,0.0656062018257322,0.0780221577665235,0.0913948033004727,0.1066595339059,0.129422702964138,0.148494596834664,0.174152590822521,0.197990253389945,0.223750966517675,0.24956422947224,0.276369353631089,0.306989710990653,0.333908434825026,0.362766367444544,0.392626471371827,0.420659923843846,0.449695912706198,0.480683441694056,0.508894114685634,0.538110788562915,0.566438900352444,0.595775333153434,0.624221614494477,0.651774981160023,0.678432658485881,0.70323810306184,0.729049788862053,0.754915113235542,0.778920776960877,0.803934159542343,0.82420604592303,0.843560506597114,0.861033936527911,0.876620435553067,0.888388595846724,0.899217666031786,0.908139930215619,0.91708093018952,0.925073935993525,0.933083761565169,0.940141634447404,0.945274696388909,0.949447723320717,0.954601465305056,0.958793185131046,0.961045872157615,0.963303334709761,0.964589566328984,0.963924413646368,0.963257846392356,0.45179156200292
"I08","NCGC00379365-05",41.1522633744856,"09","08",125146.335219303,335.015007002844,0.947800029861584,303.931585062258,13771.0861537634,0.0527702386660087,0.0488392148500929,0.0438174156306204,0.0431020959201041,0.0445487896861134,0.0449161548758073,0.0528825500343626,0.058699231499707,0.0699775449719998,0.0812905754868157,0.0948226985527517,0.116053159765531,0.138444760807644,0.164197258893732,0.185634111002387,0.211539925986597,0.238628655597044,0.262489748832417,0.290848296560951,0.319295502461424,0.348940988595605,0.377568501999619,0.409624005323879,0.438437035308046,0.469573245448765,0.503043633434153,0.5355000945684,0.563573324488337,0.593982122033323,0.624487497174348,0.653963063021272,0.683532540805235,0.713196380060822,0.740690532612184,0.768272704788923,0.79139979641401,0.81232575492117,0.831039959264386,0.849814461229089,0.865219915608084,0.879530107135183,0.890445889231809,0.902545843745441,0.912383822984426,0.919948788036824,0.928692794376527,0.93630906916639,0.945108407787788,0.950456384318297,0.955821903026517,0.960041179609492,0.964274341608688,0.967353750374982,0.96927369169183,0.970028413545734,0.96843861602098,0.968018999944682,0.453935868600222
"I09","NCGC00379365-05",13.7174211248285,"09","09",154563.303806974,333.072366229072,0.956859393993169,307.7374526075,16205.8364740177,0.0407140293595765,0.0352471139768499,0.0320916908805265,0.0312312377922395,0.0315121323809925,0.032926255117799,0.0365974395922929,0.0470265245120225,0.0551534050463807,0.0666138041229887,0.0825055509140074,0.100560274522344,0.125226978576535,0.152005750367173,0.183103583790224,0.214057347260375,0.242656603411382,0.274433481917082,0.311567315042095,0.345236379606097,0.382038018952168,0.419764588128219,0.459500357790235,0.500143504316838,0.540602204649627,0.581960899956955,0.620971266352328,0.660884099361776,0.698465667329923,0.732658194501715,0.763484441156601,0.790966964223182,0.815128119545186,0.838117902323391,0.856759433894939,0.874259218459966,0.889567953505928,0.901645587494811,0.915774538677965,0.926691747329513,0.936513535153688,0.945247082026356,0.953942549724969,0.959477860051536,0.964989140620763,0.972549081894766,0.97697426326198,0.982412156070684,0.985767490590304,0.988081048875452,0.989359527514181,0.9916555124147,0.991900118681276,0.991125065934726,0.989336852893767,0.985527624566253,0.982746665844519,0.417588470486665
"I10","NCGC00379365-05",4.57247370827618,"09","10",152461.246564048,332.712453407632,0.956116328645453,307.108431305451,15837.8043168207,0.040963215228738,0.0367261069661755,0.0300098242670499,0.0307168533633998,0.0277081473679583,0.033372184740204,0.0378014393212478,0.0509180387575135,0.0640465314476946,0.0796701357344306,0.100276577279467,0.120901728813075,0.147762080072289,0.169671410647007,0.197822777613496,0.224754762385504,0.254202367620818,0.282430660635105,0.320658187788535,0.352684259351613,0.388483009422623,0.430556391503636,0.47141920106788,0.513568851629691,0.55700710620963,0.599234376172497,0.642751499145914,0.68004931676458,0.714876474902233,0.744723646313618,0.773344612715416,0.79572122725548,0.819373044814609,0.839280757424807,0.856695053435578,0.872868917384696,0.890314630071317,0.901488510745545,0.915188963398905,0.927643286976851,0.938849761669263,0.946286889548947,0.954991334101419,0.962442750242675,0.967377775973147,0.973579564015413,0.979787074000949,0.983473561237734,0.987163452871841,0.988327666523284,0.99075808427562,0.991925036633973,0.991826770182275,0.991728412773479,0.987827550947021,0.983923075071332,0.981283626056961,0.411592306089792
"I11","NCGC00379365-05",1.52415790275873,"09","11",168103.567171458,331.18147667289,0.9486191116503,307.999722431841,16766.3636065556,0.0417467582802424,0.0357360949178304,0.0311017836755473,0.0291844962554289,0.0272749992917287,0.030747673250447,0.0395698470626504,0.051032752357153,0.0651204238688822,0.083149822658194,0.102436968121605,0.126956676823403,0.158002371368798,0.183635538665719,0.217083797441706,0.250399117817279,0.284896585433195,0.317945794176872,0.360028143221225,0.404557599260811,0.448911816440812,0.494393216724736,0.544891689063303,0.59260000222658,0.638828265379076,0.682293883659645,0.719146768521955,0.750711658758917,0.782154255273861,0.805787705319304,0.82805115637952,0.848952524253734,0.868499663875508,0.884157514971076,0.899755398930304,0.914027092192166,0.92824433562117,0.937360462828976,0.94896063522816,0.958002886316612,0.965756322097665,0.973480456197719,0.978675762577292,0.983851508845659,0.987762656120283,0.992901947285341,0.994300535300374,0.996932066835174,0.99831792245144,0.998465058455163,0.999842915952384,0.998757693236265,0.997676488268335,0.994150392339489,0.989415117697639,0.984697277330845,0.977561388261718,0.383703794997068
"I12","NCGC00379365-05",0.508052634252909,"09","12",173520.875462773,331.399786780702,0.948693837395017,308.863906931297,17409.5830512884,0.0367959203395742,0.0295752922160195,0.0252408651116097,0.0237885078647657,0.0252140971943303,0.0266383274766263,0.0338088413830605,0.0438449778127477,0.0581781871193752,0.0768023362481194,0.0968429497763091,0.11973150330726,0.14546393787367,0.172604068261425,0.202581344315001,0.231099402765524,0.265310802931254,0.303778030810678,0.347923779874665,0.390599657510214,0.436089918821328,0.482963855598114,0.535497623766421,0.586556370723235,0.634717494517869,0.677137060390518,0.719516587494014,0.751897399568319,0.781403666322572,0.808039451820161,0.828967481098938,0.849875803435607,0.870764446652723,0.885958794878018,0.901138855480298,0.916304648602604,0.930039532562817,0.940929526133004,0.950393966628116,0.958434860056848,0.967882218740719,0.974494038167392,0.981099663633383,0.986287084833241,0.988646934531512,0.993825972782064,0.997590129832347,0.998532009606344,1.00088173081907,1.00182119437328,1.00135237456757,1.00088399210915,0.999009952144801,0.994326780779874,0.989647972093943,0.98216525928608,0.97609298756783,0.360911002541041
"I13","NCGC00379365-05",0.169350878084303,"09","13",175395.274019935,330.980551216341,0.941235067753609,308.723809996417,17397.7700673165,0.0413912642308003,0.0356426717158139,0.0299516051180818,0.028708169678702,0.0289334579648356,0.032054974505394,0.0380300986594454,0.046817041972747,0.0598029331793036,0.075505675541229,0.0953004217415181,0.116313210882201,0.144130171571499,0.175866015156231,0.21007758873552,0.243967717051875,0.281664959458483,0.321747873676651,0.366907197323535,0.411650039149903,0.460030465457217,0.507968780696627,0.55948252242492,0.607867555013441,0.657141527436064,0.699377463693027,0.737296232707108,0.765725691926878,0.795205054555196,0.817944984022714,0.839195097203712,0.858974923199468,0.878582646668358,0.894200138190726,0.907146989500009,0.921245160496429,0.933965643432844,0.944074269607577,0.954097178958401,0.962794260156765,0.972654192744609,0.978739154336902,0.984773378521989,0.98831632861728,0.991829981300537,0.997735763682721,0.998770836108811,1.0021987443534,1.00320724433981,1.0030166559397,1.00282760540501,1.0026400741969,0.998924187585437,0.995237926042903,0.990413661265792,0.984464894783594,0.97740491538683,0.348164955635603
"I14","NCGC00356269-01",10000,"09","14",175653.001659148,330.646518833947,0.942004641284193,308.463577366034,17263.4845719408,0.0452521546154824,0.0413091344048365,0.0327123194909078,0.0275036736522636,0.0270796936777154,0.0342790017961399,0.0412747596394907,0.0510350533507278,0.0649053043739053,0.0798389989403726,0.101474999681369,0.125342924504525,0.152738885773066,0.183526731390329,0.218925455273901,0.253436296531622,0.293666403449606,0.335509626414992,0.380190523083904,0.426339704311517,0.478916248446467,0.52779003014759,0.577984632632173,0.625825104777479,0.670194739611961,0.712392533730738,0.746640662334197,0.776670615426492,0.801474153212534,0.823483510588494,0.847269287957954,0.866122867315521,0.884586657815695,0.900500352743328,0.916091703843546,0.92924169561735,0.941076822715797,0.951635857450889,0.959922786817069,0.968049948736694,0.976021919439094,0.980831223637531,0.986544966718724,0.99018199722036,0.993752132051059,0.997257200004118,0.999740334990724,1.00027892502608,1.00080796028975,1.00132769280364,0.999987948009556,0.999588569535815,0.997377317836618,0.994301994401456,0.989490390070988,0.985645729002745,0.980106292299859,0.354450022014571
"I15","NCGC00356269-01",3333.33333333333,"09","15",181568.07943012,330.962919250556,0.944325924639586,309.415801222198,18001.3481338336,0.0400199497297996,0.0325161100452262,0.0282337430162047,0.027058233972535,0.0273953107534592,0.0277245776857242,0.0323993560967293,0.0455758081443641,0.0584572241018112,0.0710534035588969,0.0875360993725915,0.11326874657224,0.137092181151289,0.164440451473836,0.199190336123892,0.233218677135472,0.271755402877178,0.314662952085813,0.361809303568513,0.409278733524925,0.462063770460919,0.512578751121134,0.565794856426599,0.61556159999677,0.661977234697077,0.703944602205053,0.74276865782687,0.775027323104923,0.802059777881625,0.825156646223433,0.845562177312038,0.866732420414234,0.884174727851214,0.902420209396838,0.914855713036388,0.929255931341817,0.941250706118598,0.94983017469035,0.95932771594552,0.967614334878563,0.975764347250603,0.981709434724287,0.986530670843589,0.990255175366214,0.994931278427039,0.997527277675133,0.999087341829278,1.0016104920076,1.00213508909747,1.00265163533924,1.00219547056774,1.00174620061931,1.00035330026634,0.996151255658935,0.992011315915297,0.987002658909567,0.981144263186322,0.341659029280842
