"well","val_t_310.15","val_t_311.15","val_t_312.15","val_t_313.15","val_t_314.15","val_t_315.15","val_t_316.15","val_t_317.15","val_t_318.15","val_t_319.15","val_t_320.15","val_t_321.15","val_t_322.15","val_t_323.15","val_t_324.15","val_t_325.15","val_t_326.15","val_t_327.15","val_t_328.15","val_t_329.15","val_t_330.15","val_t_331.15","val_t_332.15","val_t_333.15","val_t_334.15","val_t_335.15","val_t_336.15","val_t_337.15","val_t_338.15","val_t_339.15","val_t_340.15","val_t_341.15","val_t_342.15","val_t_343.15","val_t_344.15","val_t_345.15","val_t_346.15","val_t_347.15","val_t_348.15","val_t_349.15","val_t_350.15","val_t_351.15","val_t_352.15","val_t_353.15","val_t_354.15","val_t_355.15","val_t_356.15","val_t_357.15","val_t_358.15","val_t_359.15","val_t_360.15","val_t_361.15","val_t_362.15","val_t_363.15","val_t_364.15","val_t_365.15","val_t_366.15","val_t_367.15","row","col"
"I09",0.0405398294556411,0.0303841003335742,0.0288538938006972,0.0241910126867109,0.0197261722563359,0.0261781239447503,0.03386900072146,0.0456682105399091,0.0526765320409612,0.0650769488115069,0.0825647660854062,0.102131893593662,0.126341546617158,0.151002323460923,0.177381860500291,0.20919873110515,0.239938708877824,0.280697405558229,0.323742090215728,0.367774958179156,0.417423152225289,0.465522022176075,0.518938743690747,0.567392513403947,0.617698435708716,0.663278555137926,0.701136911415422,0.736863161411219,0.766399143009499,0.792047759532068,0.816994540791863,0.841267904955906,0.859985795775221,0.879180583112435,0.895964745782753,0.911374967573594,0.926395501773566,0.940120446052238,0.949870289044639,0.95848451946867,0.966891403242454,0.974221624807063,0.9787803247217,0.984945810422988,0.989276682170991,0.990998516579306,0.994336715541518,0.997600806522471,0.997555869666961,0.998312460317815,0.999052795955973,0.998993859982616,0.997385573668293,0.995810761889926,0.994268390313705,0.991254300284227,0.987557047169758,0.984670237649941,"09","09"
"I10",0.0344172961758449,0.0305262771627413,0.0288847485909413,0.027272995964781,0.0299684321904859,0.0273157147195871,0.0310138429307488,0.0377716531562065,0.0444122000417876,0.0591269500787221,0.0715610688001391,0.0868036346723604,0.103786192955885,0.120486317488252,0.140836394394316,0.161826892221059,0.184407649960537,0.214286214150988,0.242737697355182,0.277335903992849,0.307650040933098,0.342130426544716,0.376077302460813,0.407675866020043,0.443325885106111,0.479336539414391,0.510341837835684,0.546203227507589,0.578015254682664,0.608487028095202,0.641115662978631,0.674993673824501,0.707530632350531,0.741300458778094,0.774592157830335,0.801560421662292,0.827321542688597,0.847776187668871,0.865491576159336,0.882151109792574,0.895352051187927,0.906769648689183,0.91723700089731,0.927565028700172,0.936183069438363,0.943124815512362,0.949975972981042,0.956738303597943,0.960347745573934,0.965434068399025,0.968942309942478,0.971654300375165,0.974332233134602,0.976234213960359,0.977374678388375,0.977767706089895,0.975969257296117,0.976366055669621,"09","10"
"I11",0.0368074206834345,0.0291591935360173,0.0279230296169246,0.0252340900093911,0.0270609375636233,0.0288208417308485,0.0305174159368822,0.0335477828594745,0.0474293583820189,0.058144631581714,0.0724709560991127,0.0876260347565642,0.108691874949009,0.129084457963287,0.155037111659441,0.185070438152833,0.214187819563249,0.256643619938787,0.299009836796338,0.344740036162889,0.393689174779928,0.444603131524464,0.49409449108646,0.546568093795836,0.597615374102018,0.644121589969654,0.68626699272366,0.721133147145091,0.753067477831899,0.779171273723771,0.802637147534712,0.827477867282218,0.849776302403228,0.868669874079237,0.888054843861973,0.904184356972618,0.921779842378194,0.933503955339123,0.944960329938554,0.954377527226853,0.963584469659243,0.970846928145279,0.977089691221814,0.982345801913536,0.98833226356996,0.990857027331438,0.994154013147938,0.996566213199175,0.997312687087448,0.998843960913319,0.999552568383751,0.999463047444068,0.998598969777897,0.997751739198833,0.995398208955581,0.993089688378443,0.989331083729723,0.985643010965688,"09","11"
"I12",0.0382195060898685,0.033725123052378,0.0326402529014287,0.0304744961941432,0.0305274521165308,0.0327414008975081,0.0338456200064332,0.0402436541746111,0.0465335386879624,0.0568968642895016,0.0691599943867571,0.0843034450270184,0.102256572885401,0.120929364099888,0.144315251927514,0.167327915514858,0.193923515539415,0.223038553868839,0.257528457465356,0.289557086954784,0.323007240307593,0.354998691207236,0.389332817879736,0.425021894095583,0.460179559282694,0.495738785404011,0.528947436341431,0.56348796014635,0.593924205004106,0.625713002491364,0.658825435055025,0.693233403651171,0.723654311131098,0.757999545211195,0.788413841335007,0.814120551885668,0.838623944700918,0.858563909170702,0.874873197570988,0.890964035807866,0.904352984097176,0.914269823274957,0.924874828186264,0.934528453130162,0.942441421740229,0.949449925904308,0.954773887202995,0.960030164500742,0.964432677637811,0.968779923841179,0.972295397094815,0.974994565705723,0.977660476564272,0.978767225509975,0.979860503650808,0.980186531703587,0.978260168882213,0.977846853770349,"09","12"
"I13",0.0396012683020171,0.0329887145492999,0.0266714742198184,0.0250381610031391,0.0234746724233481,0.0276079130199059,0.0329506638953502,0.0407813026108121,0.0536021696018418,0.0685260124887653,0.0854333061841727,0.10296264784559,0.122307909327591,0.149401048037023,0.175539922301209,0.207759178733004,0.238882230617962,0.279091220200106,0.324617530671183,0.368670099345875,0.418819632237108,0.467396667670881,0.518627588432619,0.568300942871109,0.617493992547263,0.664243129162227,0.701808912528086,0.73637007531996,0.766153220400356,0.789483770124054,0.81587024646382,0.838806292918458,0.858430326629891,0.877536461659911,0.895268825893142,0.912545247375915,0.926821490008665,0.939896693461714,0.950982733662205,0.95933003348474,0.967475667015961,0.9738210368839,0.980016722311494,0.985283768332366,0.98965427695751,0.992392564197031,0.993553783042011,0.996936892863919,0.997281473103386,0.99761854478157,0.99867337749102,0.998271123208744,0.997167628604963,0.996087175485167,0.993638925915248,0.991240751353019,0.988210141645263,0.984566111051611,"09","13"
"I14",0.0340002113782369,0.0293375248921411,0.0269382108327481,0.0235056071103431,0.0244079596081795,0.0263520585969615,0.030358302640369,0.0374105352924293,0.0463976181436265,0.0562475180228503,0.0699738316739719,0.0814561674236586,0.0957257646771117,0.111725301756999,0.131366920779089,0.155529075381726,0.17544379824277,0.202661723972955,0.23322003390334,0.263284097615304,0.299381897038185,0.331211301722964,0.36620277726145,0.40155503222248,0.43725965396767,0.474203461403748,0.507029268452934,0.53935641608937,0.572945646127534,0.60516406718297,0.637765699992518,0.670742069933713,0.703235821965835,0.73778635399462,0.769327881981573,0.797925043305742,0.824465618028403,0.846535689532015,0.863415855758837,0.880061014186477,0.894069532587427,0.906292377763912,0.916766077451465,0.92709791112645,0.937290741757087,0.942695146034302,0.949568248830238,0.955585568109601,0.960763921729692,0.96587487354113,0.97016943018041,0.972917845657666,0.975631172640499,0.976838031755375,0.97802967735888,0.978479591891412,0.978201626003707,0.97720928762785,"09","14"
"I15",0.0367352898698792,0.0347681859168911,0.0328863889230809,0.0279672450239314,0.026305001614749,0.0277007366875241,0.0334367196274182,0.0389482824187492,0.0498846821114425,0.0631744211426116,0.078687044117732,0.0976339534565618,0.11590561335674,0.139966173428304,0.170780431018427,0.205521185424334,0.236663039794575,0.280003307244001,0.32194816302229,0.363727445856232,0.41222111456309,0.463736498390486,0.513693601964757,0.56435042378444,0.615676147516892,0.660204149783738,0.702414709234624,0.734144521207048,0.76397608058321,0.791987271579068,0.814288430980488,0.838928766075457,0.857132867126437,0.876769441906341,0.894023075233008,0.909912341937751,0.925404963280011,0.937799609210681,0.948998073718122,0.957276433065104,0.967104056100176,0.972386820464816,0.9792524379425,0.984274477259855,0.989182532489695,0.99233231510078,0.995412194390075,0.996812521809761,0.998182446407473,0.99794561918198,0.999274393987236,0.999031066504318,0.998028753297672,0.997047081179146,0.994588469501591,0.992179467489441,0.989085065655732,0.985325598602858,"09","15"
"I16",0.0341856757123692,0.0317004301214295,0.0303805337105072,0.0268759344357459,0.0256284109117529,0.02657294054581,0.0328681826952853,0.0379811800002869,0.0472134961828885,0.0562750594093151,0.070342474297986,0.0821044543590539,0.099749372531462,0.118086295756328,0.139092496515827,0.158741539471238,0.180990700377866,0.209660957627357,0.241696646749305,0.27414556540955,0.309839984747112,0.342121158487011,0.372937446050483,0.40879481930606,0.444069792311779,0.479685832818448,0.51112413556888,0.546538826462008,0.57784466754684,0.609542880735445,0.642498533140583,0.675815172404997,0.706901990269592,0.740935622998663,0.773610078450409,0.802430964435807,0.827483829313249,0.848851707836359,0.866615212800065,0.882487076409517,0.896508085394236,0.909523425840728,0.9207546183861,0.929445091599404,0.938014135668893,0.944114654010064,0.950908918060778,0.956065218686823,0.961151430660028,0.965406913673562,0.969605328402343,0.97374781517413,0.974847751611418,0.975933228189146,0.977741706185795,0.978061927510175,0.976922671779721,0.976521023021052,"09","16"
"I17",0.047632463238496,0.0399360489210148,0.0264489565221624,0.0224756964057927,0.0274564543936828,0.0322455853488613,0.0410869633025625,0.0509856554006852,0.0646033401417668,0.077734538929164,0.0969646727907044,0.115531514196874,0.14360861039525,0.16950320569015,0.19577448221188,0.230847125389293,0.264806066292281,0.301208812462324,0.341092994461483,0.383167312291317,0.429565875594076,0.475699134009603,0.524829848959826,0.57362476144856,0.622098063535133,0.664031707190614,0.699694504874298,0.736414232153828,0.763181346440159,0.788260011720309,0.811716025499651,0.835529147000423,0.854953158384143,0.873891471592991,0.891438924010361,0.907646410794662,0.920760561852927,0.934452590141212,0.944303575182561,0.953925424589223,0.961607086345222,0.967414715332482,0.974772131669699,0.981135197593849,0.985715008261719,0.987756965053079,0.991363036355663,0.9940969068326,0.994411948286974,0.995499313092481,0.997335110988796,0.996844468861283,0.995608458999025,0.995144900600842,0.99320987732661,0.992045865326989,0.988726622822293,0.984752257722353,"09","17"
"I18",0.0355422664211378,0.0326254649348706,0.0286170087583811,0.0269738259819684,0.0287521152124902,0.0316118944667198,0.0322011112438561,0.0349693672275311,0.0441903510660488,0.0521568848861122,0.0642231996583014,0.0813245759740867,0.093927451684478,0.110426938500614,0.131737824501615,0.154683498284219,0.176203732025757,0.210281053985784,0.237823222299273,0.269765455623219,0.30599112107708,0.338698973650584,0.372744355376696,0.404314559421885,0.440028324910962,0.475137680515228,0.506895544202598,0.540864202475432,0.57336664831579,0.606235197028597,0.637679202056325,0.670384151652039,0.700813300470622,0.735108544490725,0.76800161347193,0.796956984158993,0.822915591565073,0.84594649757373,0.86528012355996,0.881830591614169,0.896484568034825,0.908466624523468,0.920271401896565,0.930291166243522,0.939364900319698,0.94513067521185,0.951602045059927,0.957198258305737,0.961937911917236,0.965839079657409,0.969685753177918,0.972717959391864,0.974196664382964,0.976405831221083,0.976348198865733,0.976291344394089,0.974764058482279,0.974718509642553,"09","18"
"I19",0.0456624486747428,0.0384755929703712,0.0299919096011826,0.0280642051067368,0.0277362541356697,0.0334050589924558,0.0388623997664987,0.0470024644454842,0.0605112815555509,0.0791043627600105,0.0970520169820492,0.111701418811342,0.139063381430455,0.168119768681563,0.200065622750065,0.232248223955259,0.264656407581781,0.303370840068936,0.346903529401125,0.387947568974805,0.432434260014885,0.477918662489047,0.526619241266945,0.575055207492635,0.621039341686018,0.665756953941973,0.704982498793877,0.737881833875594,0.765746957394655,0.792884672774347,0.817294731306066,0.83908122239765,0.856365595471008,0.876150476614832,0.895450522283447,0.908566525014461,0.924193024672307,0.934798761785821,0.945156744210627,0.955275553203677,0.962468095040471,0.970386593343055,0.97637161496392,0.981355855176351,0.985372085360277,0.988451661511857,0.99146544517462,0.99358356416502,0.995657377913039,0.996058789881411,0.997258367138065,0.997635403327536,0.996424470556335,0.995237608448192,0.993299459658797,0.991399086089431,0.988016005479185,0.986202466651928,"09","19"
"I20",0.0306006475714585,0.0266692507883717,0.0238990516760296,0.0201148071088093,0.0206435475833076,0.0232594741309613,0.0279011838718479,0.0355381179053319,0.0409910176663536,0.0523932147095209,0.0675776037068626,0.0785180948973533,0.0941601072775622,0.111458711231027,0.129405720153546,0.149892243559044,0.170958650840887,0.195401817306843,0.220345261994651,0.253144875633866,0.285378856752958,0.319777819043636,0.356286708944316,0.389511426346735,0.425713203516487,0.463067347153148,0.49546772139439,0.528202348886617,0.564680138070053,0.595489682740794,0.630013524979261,0.662325445342568,0.69330484458662,0.727909511721966,0.761166882193403,0.791490628832102,0.818947437540685,0.841212692247022,0.859983618207822,0.877691774030386,0.892802886648902,0.905373836005249,0.916994994128749,0.926162768886934,0.935956155323572,0.943356894770563,0.949161490037969,0.955625615670315,0.960528780427487,0.964633794641349,0.969408070825462,0.971235106101017,0.973753146439232,0.975526487158199,0.976570024733795,0.9768982609679,0.976525315973233,0.976157246873488,"09","20"
"I21",0.03652337823371,0.0363158650723419,0.0260687219281364,0.0228127260135077,0.0261130289531367,0.0261338325093038,0.0307780204055968,0.0443088101521389,0.0499095810050606,0.0654816635345235,0.0833348930537245,0.0991397725565759,0.118513319183348,0.143974218589769,0.173879217692429,0.204081646324449,0.239708655886249,0.280494472865178,0.318725336838844,0.361869477218326,0.409697414672906,0.458432865801904,0.505696649743175,0.558464329287658,0.609685286670789,0.656071406921397,0.693419392262498,0.730805720974677,0.761797221331862,0.78877044798101,0.81188779561443,0.83644894794968,0.853255930546488,0.874640341267591,0.891519185761183,0.908949193313461,0.924979662305572,0.936802781233743,0.947396768731416,0.9558756653922,0.965072456801465,0.973145008008474,0.978336634617462,0.982521625282605,0.988366842526074,0.991477915446157,0.99452003087855,0.995798079283024,0.997048413799321,0.997441443680363,0.998647801096186,0.999015782080091,0.997766930427488,0.995747449553042,0.993769085395802,0.991050327172072,0.987613335375664,0.984244247101676,"09","21"
"I22",0.0351016352475424,0.0309533134584429,0.0280361709939284,0.0240346576825484,0.0257555708918577,0.0296816965655238,0.0302098221039384,0.0384152641072228,0.0464710270340793,0.0554594670713975,0.0674927993375913,0.0793124724727894,0.0919739585050287,0.109617924346572,0.12902008770791,0.152180887434342,0.173933796151311,0.202359113539882,0.233300798875121,0.266696276936972,0.300523456739579,0.334771778104544,0.367501179300826,0.402576939395598,0.439943032835938,0.473892822884587,0.508245336133936,0.542991180752473,0.576280728198242,0.607234201568299,0.638623683804302,0.672238211786812,0.70356424305729,0.737083210934859,0.7674692789078,0.797410587456361,0.8225829540225,0.845671142332668,0.865011206510148,0.880683097742167,0.896133697821445,0.908022092597454,0.91891438822825,0.929656071851595,0.937792755326126,0.944191309577967,0.951311253099373,0.957532765347709,0.96207659144891,0.96656009078456,0.970197705388904,0.973006060303945,0.975001347741921,0.976970829678111,0.977381940049884,0.978549439486613,0.977431706729812,0.977832137555646,"09","22"
"I23",0.0392710673630664,0.0341204844722695,0.0291901475172329,0.026107295783637,0.0263657095135943,0.0250386131803971,0.0345725082878547,0.0437380945330778,0.0510707286277044,0.0668783492095979,0.0849714150088942,0.105226989166233,0.123388067144927,0.151776475032685,0.179198817571248,0.213573183326547,0.249396312364705,0.286597843576576,0.323862984248708,0.367335396709413,0.414306876766023,0.463425873697307,0.514595900529374,0.564255845497258,0.614751487998473,0.660428824117553,0.699276627565388,0.734857278878495,0.765150880614882,0.79143512730069,0.814919361230287,0.836749082902645,0.855967782955264,0.875700278685069,0.892941295161238,0.907784530838304,0.924201413358535,0.936381872784326,0.946373735974974,0.957062881535546,0.965650250683827,0.973123368809573,0.977713802803564,0.983986006532055,0.988350652132255,0.991744772668719,0.994200444122888,0.995748344391272,0.997262874382269,0.997909067741633,0.998541624186236,0.998342395911578,0.996527052936653,0.996352505016773,0.993800354849359,0.991299364741668,0.98729209273247,0.984133886587753,"09","23"
"I24",0.0371477737066094,0.0368443718349155,0.0330618330318586,0.0328092666246202,0.0302880667618362,0.0311952341899766,0.0343096950159015,0.0406643017468477,0.0523397381405332,0.061619264798176,0.0749852346727757,0.0880847176909488,0.108256283930755,0.123885520375205,0.143320060612591,0.16746758651323,0.194178914088526,0.223381696142449,0.254017595082122,0.285067357942484,0.31943142019982,0.350287053024088,0.385354082488133,0.421686000957762,0.457376649555374,0.491514713532586,0.52506068056335,0.558029822369615,0.591341298914235,0.623192900320562,0.651842836573486,0.684425801044964,0.712973238511056,0.743656193636495,0.774701906139493,0.801834212063528,0.827686812287944,0.848930228235674,0.866506441505316,0.883808695104456,0.897561420188683,0.910288887244642,0.921206535078628,0.929553520942472,0.93936700808015,0.945084678980338,0.950717839217388,0.957046696016951,0.961738013253982,0.965594401582481,0.969395426742256,0.972386114131831,0.974583666863442,0.976750336094777,0.977406109451041,0.978052794561325,0.977230299158933,0.977144196426166,"09","24"
"J01",0.0506861593456598,0.0426727911117924,0.0368642097932093,0.0313689076748681,0.0345029744148694,0.0309747756528368,0.0387170473586965,0.0538140987825405,0.0727224313875578,0.0863293290327797,0.106524406870272,0.128641842906446,0.152556490287043,0.182201672737539,0.217219846028835,0.253399706077665,0.291940122437392,0.333946087458801,0.374338996299079,0.416800316601692,0.463564590927347,0.508630891835511,0.554355548089194,0.600703959460548,0.647643908556703,0.688693962618104,0.725205549036467,0.758441596642943,0.786513839802555,0.812689012290386,0.835073248293748,0.853841292434855,0.873002652842486,0.892539739988127,0.90590433348251,0.917042833985814,0.930582865288843,0.941060787437846,0.951247989139505,0.960287147931802,0.965652185998244,0.973412618555879,0.977629127206257,0.983384530360309,0.987365327562968,0.989638838647489,0.992648845256893,0.994017623852294,0.996900943240861,0.996656331396408,0.997928611600059,0.997677671251636,0.996694578094461,0.996463571889512,0.994795358110396,0.993164597581347,0.988749187733594,0.986523145700326,"10","01"
"J02",0.0384372499101929,0.035049532412141,0.0294791251232006,0.0307466535728858,0.0319850325060026,0.0310099815752105,0.0332979176359709,0.0398083826036963,0.0482889157057009,0.0576301383943138,0.0719397674339255,0.0869677007776002,0.103703346792523,0.123094874481731,0.144068891134713,0.163633617580459,0.190572511252097,0.217933929174704,0.248561182983547,0.27953032967588,0.313631802689008,0.347077272346215,0.382632524634212,0.41570264070034,0.450850110274612,0.485346504095473,0.517445614831404,0.549834977161838,0.581640575791959,0.615453349159286,0.644413325970593,0.675395191328061,0.707510153138712,0.739900075935306,0.770092696256914,0.798958664447436,0.824107666961901,0.846433841270993,0.866007193727335,0.88131933415278,0.89560078892479,0.908876500549356,0.918863216660176,0.928691372410154,0.937607697544253,0.94413136646784,0.950553867650494,0.956137993583131,0.961636844446465,0.96486735447307,0.968772130708742,0.971901151052119,0.973559513047886,0.975900389536145,0.976101843867081,0.976997038433986,0.975112759754448,0.975315523439015,"10","02"
"J03",0.0368816701286015,0.0333955228719601,0.0252282109193287,0.0253091269903556,0.0269296651856184,0.0224398532772547,0.0299688365627306,0.0429873129398261,0.0540666193846793,0.0716743140839316,0.0872412215845149,0.107582128378259,0.129802220855843,0.14992527925686,0.179478409176891,0.206751291668162,0.244108797518871,0.283815383028256,0.325753901611845,0.368650221324631,0.41589584516556,0.467284179710835,0.514850192748241,0.567515072071048,0.615357964600956,0.662836654275375,0.701606898895655,0.736166157187493,0.765679251996755,0.793361856041947,0.817315866685833,0.838667794497956,0.858483386864867,0.878719372296919,0.897488674775264,0.911155775152001,0.925384468259114,0.93745403286374,0.948333864135848,0.958067940789728,0.965831144780791,0.971694577597687,0.977418666047428,0.983844732780734,0.988468217714906,0.991351166559549,0.994168710856441,0.996124162897437,0.997246208908346,0.998343637159603,0.999417249032807,0.998938640018116,0.996957266244713,0.996514568249805,0.993858883354653,0.991990973641698,0.987258568050907,0.984776577175752,"10","03"
"J04",0.0334863380746289,0.0298791190433629,0.0274780467376748,0.0239930787242576,0.0250437927957416,0.0271832402901505,0.0292841948346282,0.0378760188792267,0.0441591102582944,0.0535391077814613,0.0669950461552179,0.079168717958132,0.092176198928686,0.110127542378897,0.12982586573823,0.147165091539084,0.17328319453719,0.200971669936693,0.22920138938315,0.259925066962583,0.293082924427964,0.327649764628894,0.362632639337249,0.396117372247787,0.432862992995074,0.469043993524365,0.500951532261699,0.534223008054317,0.566994763892365,0.598368340962047,0.631986385681788,0.663318086095981,0.695082662125276,0.728154011999207,0.760750063876864,0.79113960395594,0.817640475046552,0.841193183485846,0.861859509505605,0.878006450047366,0.892249514742901,0.906297683195695,0.916008542707833,0.926411996544832,0.935857799045819,0.941926954719033,0.949530475334516,0.955430000977889,0.960455698875384,0.964624573924433,0.968739712675283,0.972020664034965,0.973706840710048,0.976143296298004,0.976248875591812,0.97711510237933,0.975698865547694,0.975052664053311,"10","04"
"J05",0.0404900180284861,0.0402241239539797,0.0334973146700767,0.0286785394354578,0.0271724118721348,0.0332632059565349,0.0331922825155498,0.044630607194139,0.054163450716697,0.0674203709057304,0.0855162076494586,0.105512852333937,0.126001890253297,0.153297648320839,0.185762340881674,0.224323443229511,0.26025526892674,0.299582588475046,0.337502470131564,0.380898281141635,0.428370969390584,0.479712831120701,0.530418015559025,0.581578193387494,0.630041809454738,0.674910928664517,0.713322820889897,0.745576040292606,0.775870349574101,0.800432875767094,0.824271750689288,0.844607007013936,0.864360299769658,0.883556258866696,0.898625943165427,0.912396379192968,0.92754154334316,0.941420143170588,0.951530112328546,0.959697796140896,0.967655742882943,0.974593568820259,0.978933351928045,0.984762077304633,0.988871682978273,0.992103258311448,0.994488204527674,0.996816958324393,0.998339822389416,0.998341613882819,0.999812473798055,0.999071366431374,0.997628538919557,0.996927769896933,0.994837099131389,0.99209643119259,0.988726536085599,0.985427672138447,"10","05"
"J06",0.0418194275473813,0.0362384929998328,0.0318888066006215,0.0287303945296574,0.028895761602855,0.0322792838213337,0.0387797656755806,0.0451453884819363,0.0524211168255506,0.0626396729038802,0.0777519825935336,0.0925632625187454,0.110081683565735,0.129237945956193,0.149004113837918,0.173246772061719,0.197991250761162,0.224176177256528,0.254593031820768,0.286319106222641,0.320245149498574,0.351720100777095,0.385360033959964,0.419303331375754,0.452648003158252,0.489840499720229,0.521996075755516,0.554470095024577,0.586390913473521,0.616916333465661,0.647779500740514,0.678130008230636,0.707980524202488,0.738171537088982,0.769516291868228,0.796282533626383,0.821813474917172,0.844534383522706,0.863715697706717,0.879440115639604,0.894138073873963,0.906278338878117,0.916690811204745,0.926946000287717,0.935527560978758,0.941718562997096,0.948566836469224,0.954571471057964,0.95901306801392,0.962657994574395,0.967705094063745,0.970514139515635,0.97184956008694,0.975301962693703,0.975171475572607,0.9764469006285,0.975613109970065,0.975483171427136,"10","06"
"J07",0.0365586514457413,0.0287482302147575,0.0227275930319562,0.0183889034143134,0.019868099682013,0.0212901748732432,0.0308080339846127,0.0413050399343863,0.0540362783547343,0.0701668510523551,0.0857293619324821,0.104475583863637,0.125023402355368,0.147282423627514,0.169988670441641,0.196601757014803,0.22921894899838,0.26530976437125,0.31024692261204,0.354907925383277,0.404673036488639,0.454027704197924,0.505074547366993,0.556713403248153,0.607906272547385,0.654676584011018,0.69523644570031,0.726923150296168,0.759679998953574,0.784949832640589,0.809561525846604,0.832618694222807,0.854180526488256,0.872505922320273,0.892152747626641,0.907812415045597,0.92309379129828,0.935443136984084,0.947501195698583,0.957606530555764,0.965826638535439,0.973042711858072,0.977673530154581,0.98379835852335,0.988998484049603,0.990960593992086,0.993653172813054,0.99628833543633,0.996598533490239,0.997650813309584,0.998681349925865,0.998224312305744,0.99705070039415,0.995900609736647,0.994061915911932,0.991554913416718,0.987701524758284,0.984613249777914,"10","07"
"J08",0.0320101465765215,0.0319199332242732,0.0296428224505309,0.0263282783844563,0.029515042898784,0.02732918743762,0.0304438041907649,0.034539420008622,0.043713233562883,0.0547557758056354,0.0666023251186649,0.0812353851071997,0.0975844686460426,0.115602437836545,0.134268653121718,0.156464958627325,0.180181315843627,0.206326815898074,0.23295553662568,0.264719347036212,0.298711097856753,0.334873766214025,0.368606181355854,0.403575855347767,0.44154008898474,0.476217779576784,0.510327974163482,0.543012170799389,0.576035403506547,0.606814391212018,0.638808817848943,0.669455348056302,0.699623821691766,0.733484404366124,0.765999481902479,0.795561548493782,0.82223760990946,0.844478987278038,0.86558810587233,0.882410479270469,0.896618652761031,0.909053098366968,0.918974667796446,0.929525761380178,0.93839324243775,0.944851751060815,0.951219431007561,0.956747686824928,0.961453980687877,0.966095455363473,0.969203242041629,0.972998913026358,0.973842645328547,0.976115708236792,0.976211933023336,0.977017677735523,0.975694466657482,0.975791556691962,"10","08"
"J09",0.0352277489607229,0.0292216413884402,0.0234728164000204,0.0210443934152369,0.0232398131144085,0.0223915051216484,0.0288193105680028,0.0392599175286237,0.046517124012514,0.0617095162083972,0.0776888955808423,0.0944128665041117,0.11443245427016,0.137576276383604,0.161182478448944,0.190148286321358,0.222998914109558,0.257164968390955,0.299610990396277,0.344182668122994,0.389646385616215,0.443785708128659,0.494099396021281,0.547265391814731,0.599952301895787,0.647966347386624,0.688389754718923,0.72461279434474,0.755798706466614,0.78015974376285,0.804851514638649,0.828890830439956,0.848473494081405,0.871332451699193,0.888944935123925,0.905194000659992,0.921950274602529,0.934700990592021,0.946255346244881,0.955778879988287,0.965077507162594,0.972445361684284,0.978796246566318,0.983327627622212,0.988584708051555,0.991268594649525,0.994702920061368,0.996460737675168,0.998180625838794,0.99829639361974,0.999185142293188,0.999287992658364,0.997110556094507,0.996480924504391,0.993632061928353,0.991576888250609,0.987374880379187,0.984699612454913,"10","09"
"J10",0.0359702696595705,0.0332148741130871,0.028398441934207,0.0226295463229012,0.026309164366332,0.0288902855658396,0.034474168743549,0.039952008516189,0.0473233505555887,0.0575242351174153,0.0694964475601712,0.0831913754064672,0.0976000901608468,0.114610226028307,0.135097243029192,0.15803248228851,0.181494865290921,0.208231766251953,0.237246277356156,0.270289498470971,0.30187712170109,0.33560377627373,0.3687697830526,0.403138692115072,0.438680999630359,0.474507504964881,0.508050157981069,0.541057469739665,0.572701941973449,0.604682915175274,0.636992521852173,0.667160976756785,0.700124106203128,0.73177696177851,0.762951363737253,0.792861983878772,0.819166546216813,0.841944999909362,0.862832096990546,0.878004637593963,0.892190467853976,0.905410835806135,0.916173625507133,0.926033063220188,0.935008191849803,0.941636431386993,0.948908225997017,0.954619229560585,0.959526806064083,0.963647317122035,0.968427843266384,0.971011973008581,0.973561719471251,0.975376371656854,0.976470408175081,0.976857929883066,0.97586491519535,0.97556801650006,"10","10"
"J11",0.0370163939736652,0.0328690284738211,0.0242306550133028,0.020546378583541,0.0200046490055065,0.0253284393436516,0.030432788831348,0.0423394325384103,0.0551486697218269,0.0701552203809413,0.0872335749427964,0.106267603972971,0.125876554418957,0.151030212860356,0.17775000083423,0.208367724419628,0.241497439793841,0.279344927825196,0.321676332152919,0.368273001291412,0.416709798698934,0.466899818490814,0.518761542505764,0.570099623062366,0.61885072095592,0.667185823299698,0.706005960144326,0.740713967883792,0.771484777597298,0.795571950796011,0.819951992534314,0.840836442625853,0.861160397456826,0.88002699749103,0.897493377902497,0.912718314002925,0.927555459434813,0.940273660369371,0.951813913937402,0.960516615334598,0.967326079966871,0.974803572767197,0.979640365022456,0.98517569579693,0.989780803128511,0.991901364525857,0.994758159797158,0.996775746063753,0.99798193582726,0.99840332602673,0.999565850661798,0.999219071535489,0.998145261092102,0.996367252891422,0.993906934234435,0.991497072569793,0.987727024889758,0.984730214632348,"10","11"
